PUBCHEM_CID,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE
6758,Unspecified,
10531927,Active,
44423797,Unspecified,
44423798,Active,
10604803,Active,
31703,Unspecified,
