PUBCHEM_CID,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE
36314,Active,
76309820,Unspecified,
76309821,Inactive,
76313539,Inactive,
76317049,Inactive,
76324423,Unspecified,
76327976,Unspecified,
76331629,Inactive,
