PUBCHEM_CID,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE
3035714,Active,
118724058,Active,
118724059,Active,
118724060,Unspecified,
101879105,Active,
118724061,Active,
118724062,Unspecified,
118724063,Unspecified,
118724064,Unspecified,
118724065,Unspecified,
118724321,Unspecified,
118724322,Unspecified,
118724323,Active,
118724324,Unspecified,
118724325,Unspecified,
118724326,Active,
118724327,Active,
