PUBCHEM_CID,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE
3385,Active,
127034600,Unspecified,
127034825,Unspecified,
127035086,Unspecified,
127035172,Unspecified,
127035331,Unspecified,
127035382,Unspecified,
127035383,Unspecified,
127035384,Unspecified,
127035385,Unspecified,
127035386,Unspecified,
127035387,Unspecified,
127035559,Unspecified,
127035560,Unspecified,
127035561,Unspecified,
127035562,Active,
127035563,Unspecified,
127035746,Unspecified,
127037065,Unspecified,
