PUBCHEM_CID,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE
6459034,Active,
701308,Active,
846945,Active,
71716808,Unspecified,
894115,Unspecified,
70845,Unspecified,
846949,Unspecified,
1106000,Unspecified,
25044677,Active,
894213,Active,
56941418,Unspecified,
118724174,Unspecified,
118724175,Unspecified,
118724176,Unspecified,
56941135,Unspecified,
118724177,Active,
832573,Unspecified,
118724178,Active,
118724179,Active,
