PUBCHEM_CID,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE
118705500,Active,
2799598,Active,
3403214,Active,
44589118,Active,
44589119,Active,
44589120,Active,
44589252,Active,
44589254,Active,
