PUBCHEM_CID,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE
25141319,Unspecified,
44562279,Unspecified,
44562280,Unspecified,
44562281,Unspecified,
44562282,Active,
44562322,Unspecified,
127043443,Unspecified,
