PUBCHEM_CID,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE
161406,Unspecified,
161406,Unspecified,
14751846,Active,
14751846,Unspecified,
44457432,Unspecified,
44457432,Unspecified,
