PUBCHEM_CID,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE
4946,Unspecified,
135398737,Unspecified,
5073,Unspecified,
3885,Unspecified,
60854,Unspecified,
2083,Unspecified,
135398745,Unspecified,
5002,Unspecified,
2783,Unspecified,
449241,Unspecified,
3779,Unspecified,
44286285,Unspecified,
