PUBCHEM_CID,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,smiles,AID,match,murcko,gen_murcko
2812,Unspecified,,Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1,503311,False,c1ccc(C(c2ccccc2)(c2ccccc2)n2ccnc2)cc1,C1CCC(C(C2CCCCC2)(C2CCCCC2)C2CCCC2)CC1
2662,Unspecified,,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,503311,False,c1ccc(-c2ccnn2-c2ccccc2)cc1,C1CCC(C2CCCC2C2CCCCC2)CC1
5405,Unspecified,,CC(C)(C)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,503311,False,c1ccc(CCCCN2CCC(C(c3ccccc3)c3ccccc3)CC2)cc1,C1CCC(CCCCC2CCC(C(C3CCCCC3)C3CCCCC3)CC2)CC1
5090,Unspecified,,CS(=O)(=O)c1ccc(C2=C(c3ccccc3)C(=O)OC2)cc1,503311,True,O=C1OCC(c2ccccc2)=C1c1ccccc1,CC1CCC(C2CCCCC2)C1C1CCCCC1
68617,Unspecified,,CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,503311,False,c1ccc(C2CCCc3ccccc32)cc1,C1CCC(C2CCCC3CCCCC32)CC1
119607,Unspecified,,Cc1onc(-c2ccccc2)c1-c1ccc(S(N)(=O)=O)cc1,503311,False,c1ccc(-c2conc2-c2ccccc2)cc1,C1CCC(C2CCCC2C2CCCCC2)CC1
5291,Unspecified,,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,503311,False,O=C(Nc1cccc(Nc2nccc(-c3cccnc3)n2)c1)c1ccc(CN2CCNCC2)cc1,CC(CC1CCCC(CC2CCCC(C3CCCCC3)C2)C1)C1CCC(CC2CCCCC2)CC1
4696,Unspecified,,O=C1C=C2C(=CCOC2O)O1,503311,True,O=C1C=C2COCC=C2O1,CC1CC2CCCCC2C1
26879,Unspecified,,c1ccc([C@H]2CN3CCSC3=N2)cc1,503311,False,c1ccc(C2CN3CCSC3=N2)cc1,C1CCC(C2CC3CCCC3C2)CC1
5353431,Unspecified,,Cc1ccc(S(=O)(=O)/C=C/C#N)cc1,503311,False,c1ccccc1,C1CCCCC1
135911866,Unspecified,,O=Nc1c(-c2c(O)[nH]c3ncccc23)[nH]c2ccccc12,503311,False,c1ccc2[nH]c(-c3c[nH]c4ncccc34)cc2c1,C1CCC2CC(C3CCC4CCCCC43)CC2C1
43815,Unspecified,,Fc1ccc([C@@H]2CCNC[C@H]2COc2ccc3c(c2)OCO3)cc1,503311,False,c1ccc(C2CCNCC2COc2ccc3c(c2)OCO3)cc1,C1CCC(C2CCCCC2CCC2CCC3CCCC3C2)CC1
6918276,Unspecified,,CC[C@H](C)[C@@H](CO[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCS(C)(=O)=O)C(=O)OC(C)C)NC[C@@H](N)CS,503311,False,c1ccccc1,C1CCCCC1
10427441,Unspecified,,CCCCCCCCCCCCC/C=C/[C@H](O)[C@@H](CO)NC(C)=O,503311,False,,
