PUBCHEM_CID,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,smiles,AID,match,murcko,gen_murcko
2719,Active,,CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12,647313,False,c1ccc2ncccc2c1,C1CCC2CCCCC2C1
7514817,Unspecified,,COc1cc(OC)c(OC)cc1/C=C/C(=O)c1ccc(O)cc1,647313,True,O=C(C=Cc1ccccc1)c1ccccc1,CC(CCC1CCCCC1)C1CCCCC1
7515130,Active,,COc1ccc(C(=O)/C=C/c2cc(OC)c(OC)cc2OC)cc1,647313,True,O=C(C=Cc1ccccc1)c1ccccc1,CC(CCC1CCCCC1)C1CCCCC1
56945282,Active,,COc1cc(OC)c(OC)cc1/C=C/C(=O)c1ccc(/C=C/c2cc(OC)c(O)c(OC)c2)cc1,647313,True,O=C(C=Cc1ccccc1)c1ccc(C=Cc2ccccc2)cc1,CC(CCC1CCCCC1)C1CCC(CCC2CCCCC2)CC1
56945407,Unspecified,,COc1cc(OC)c(OC)cc1/C=C/C(=O)c1ccc(/C=C/c2cc(OC)c(OS(=O)(=O)c3cc(Cl)cc(Cl)c3)c(OC)c2)cc1,647313,True,O=C(C=Cc1ccccc1)c1ccc(C=Cc2ccc(OS(=O)(=O)c3ccccc3)cc2)cc1,CC(CCC1CCCCC1)C1CCC(CCC2CCC(CC(C)(C)C3CCCCC3)CC2)CC1
56945180,Active,,O=C(/C=C/c1c[nH]c2ccc(Cl)cc12)c1ccc(/C=C/c2ccccc2)cc1,647313,True,O=C(C=Cc1c[nH]c2ccccc12)c1ccc(C=Cc2ccccc2)cc1,CC(CCC1CCC2CCCCC21)C1CCC(CCC2CCCCC2)CC1
56945283,Active,,COc1cc(/C=C/c2ccc(C(=O)/C=C/c3ccc(OC)c(OC)c3OC)cc2)cc(OC)c1O,647313,True,O=C(C=Cc1ccccc1)c1ccc(C=Cc2ccccc2)cc1,CC(CCC1CCCCC1)C1CCC(CCC2CCCCC2)CC1
56945184,Active,,COc1cc(OC)c(OC)cc1/C=C/C(=O)c1ccc(/C=C/c2ccc(O)c(O)c2)cc1,647313,True,O=C(C=Cc1ccccc1)c1ccc(C=Cc2ccccc2)cc1,CC(CCC1CCCCC1)C1CCC(CCC2CCCCC2)CC1
56945409,Active,,COc1ccc(/C=C/C(=O)c2ccc(/C=C/c3cc(OC)c(O)c(OC)c3)cc2)cc1,647313,True,O=C(C=Cc1ccccc1)c1ccc(C=Cc2ccccc2)cc1,CC(CCC1CCCCC1)C1CCC(CCC2CCCCC2)CC1
56946812,Unspecified,,COc1ccc(/C=C/C(=O)c2ccc(/C=C/c3ccccc3)cc2)cc1,647313,True,O=C(C=Cc1ccccc1)c1ccc(C=Cc2ccccc2)cc1,CC(CCC1CCCCC1)C1CCC(CCC2CCCCC2)CC1
56946814,Active,,COc1cc(OC)c(OC)cc1/C=C/C(=O)c1ccc(/C=C/c2ccccc2)cc1,647313,True,O=C(C=Cc1ccccc1)c1ccc(C=Cc2ccccc2)cc1,CC(CCC1CCCCC1)C1CCC(CCC2CCCCC2)CC1
56945406,Unspecified,,COc1cc(OC)c(OC)cc1/C=C/C(=O)c1ccc(/C=C/c2cc(OC)c(OS(=O)(=O)c3ccc(C)cc3)c(OC)c2)cc1,647313,True,O=C(C=Cc1ccccc1)c1ccc(C=Cc2ccc(OS(=O)(=O)c3ccccc3)cc2)cc1,CC(CCC1CCCCC1)C1CCC(CCC2CCC(CC(C)(C)C3CCCCC3)CC2)CC1
56946813,Active,,COc1ccc(/C=C/C(=O)c2ccc(/C=C/c3ccccc3)cc2)cc1OC,647313,True,O=C(C=Cc1ccccc1)c1ccc(C=Cc2ccccc2)cc1,CC(CCC1CCCCC1)C1CCC(CCC2CCCCC2)CC1
