PUBCHEM_CID,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,smiles,AID,match,murcko,gen_murcko
2749,Unspecified,,Cc1cc(C2CCCCC2)n(O)c(=O)c1,1339174,False,O=c1cccc(C2CCCCC2)[nH]1,CC1CCCC(C2CCCCC2)C1
13590965,Unspecified,,Cc1cc(-c2ccccc2)n(O)c(=O)c1,1339174,False,O=c1cccc(-c2ccccc2)[nH]1,CC1CCCC(C2CCCCC2)C1
132961588,Unspecified,,Cc1cc(-c2ccc(-c3ccccc3)cc2)n(O)c(=O)c1,1339174,False,O=c1cccc(-c2ccc(-c3ccccc3)cc2)[nH]1,CC1CCCC(C2CCC(C3CCCCC3)CC2)C1
134140352,Unspecified,,Cc1cc(-c2ccc(-c3cccc4ccccc34)cc2)n(O)c(=O)c1,1339174,False,O=c1cccc(-c2ccc(-c3cccc4ccccc34)cc2)[nH]1,CC1CCCC(C2CCC(C3CCCC4CCCCC43)CC2)C1
134141479,Unspecified,,Cc1cc(-c2ccc(F)cc2)n(O)c(=O)c1,1339174,False,O=c1cccc(-c2ccccc2)[nH]1,CC1CCCC(C2CCCCC2)C1
132961589,Unspecified,,Cc1cc(-c2ccc(-c3ccccc3C)cc2)n(O)c(=O)c1,1339174,False,O=c1cccc(-c2ccc(-c3ccccc3)cc2)[nH]1,CC1CCCC(C2CCC(C3CCCCC3)CC2)C1
134143542,Unspecified,,Cc1cc(-c2ccc(-c3ccc(Cl)cc3)cc2)n(O)c(=O)c1,1339174,False,O=c1cccc(-c2ccc(-c3ccccc3)cc2)[nH]1,CC1CCCC(C2CCC(C3CCCCC3)CC2)C1
134147291,Unspecified,,Cc1cc(-c2cccc(F)c2)n(O)c(=O)c1,1339174,False,O=c1cccc(-c2ccccc2)[nH]1,CC1CCCC(C2CCCCC2)C1
20158081,Unspecified,,Cc1cc(-c2ccc3ccccc3c2)n(O)c(=O)c1,1339174,False,O=c1cccc(-c2ccc3ccccc3c2)[nH]1,CC1CCCC(C2CCC3CCCCC3C2)C1
134148462,Unspecified,,Cc1cc(-c2cccc([N+](=O)[O-])c2)n(O)c(=O)c1,1339174,False,O=c1cccc(-c2ccccc2)[nH]1,CC1CCCC(C2CCCCC2)C1
134150090,Unspecified,,Cc1cc(-c2cccc(-c3ccccc3)c2)n(O)c(=O)c1,1339174,False,O=c1cccc(-c2cccc(-c3ccccc3)c2)[nH]1,CC1CCCC(C2CCCC(C3CCCCC3)C2)C1
132961590,Unspecified,,Cc1cc(-c2ccc(-c3ccc(C(C)(C)C)cc3)cc2)n(O)c(=O)c1,1339174,False,O=c1cccc(-c2ccc(-c3ccccc3)cc2)[nH]1,CC1CCCC(C2CCC(C3CCCCC3)CC2)C1
21520178,Unspecified,,COc1ccc(-c2cc(C)cc(=O)n2O)cc1,1339174,False,O=c1cccc(-c2ccccc2)[nH]1,CC1CCCC(C2CCCCC2)C1
132961587,Unspecified,,COc1ccccc1-c1ccc(-c2cc(C)cc(=O)n2O)cc1,1339174,False,O=c1cccc(-c2ccc(-c3ccccc3)cc2)[nH]1,CC1CCCC(C2CCC(C3CCCCC3)CC2)C1
