PUBCHEM_CID,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,smiles,AID,match,murcko,gen_murcko
6758,Active,,C=C(C)[C@H]1Cc2c(ccc3c2O[C@@H]2COc4cc(OC)c(OC)cc4[C@@H]2C3=O)O1,297626,False,O=C1c2ccc3c(c2OC2COc4ccccc4C12)CCO3,CC1C2CCC3CCCC3C2CC2CCC3CCCCC3C21
44365473,Active,,Cc1c(SCc2ccc(C(C)(C)C)cc2)oc2ccccc2c1=O,297626,False,O=c1cc(SCc2ccccc2)oc2ccccc12,CC1CC(CCC2CCCCC2)CC2CCCCC12
91754,Active,,CC(C)(C)c1ccc(CSc2cnn(C(C)(C)C)c(=O)c2Cl)cc1,297626,False,O=c1cc(SCc2ccccc2)cn[nH]1,CC1CCCC(CCC2CCCCC2)C1
17756068,Active,,CCCCc1ccc(CSc2oc3ccccc3c(=O)c2C)cc1,297626,False,O=c1cc(SCc2ccccc2)oc2ccccc12,CC1CC(CCC2CCCCC2)CC2CCCCC12
17755830,Active,,CCCCc1ccc(COc2oc3ccccc3c(=O)c2C)cc1,297626,False,O=c1cc(OCc2ccccc2)oc2ccccc12,CC1CC(CCC2CCCCC2)CC2CCCCC12
17756069,Active,,CCCCc1ccc(CNc2oc3ccccc3c(=O)c2C)cc1,297626,False,O=c1cc(NCc2ccccc2)oc2ccccc12,CC1CC(CCC2CCCCC2)CC2CCCCC12
86356,Active,,CC(C)(C)c1ccc(CCOc2ncnc3ccccc23)cc1,297626,False,c1ccc(CCOc2ncnc3ccccc23)cc1,C1CCC(CCCC2CCCC3CCCCC32)CC1
17755832,Active,,Cc1c(SCc2ccc(CCCCF)cc2)oc2ccccc2c1=O,297626,False,O=c1cc(SCc2ccccc2)oc2ccccc12,CC1CC(CCC2CCCCC2)CC2CCCCC12
17756171,Active,,Cc1c(OCc2ccc(CCCCF)cc2)oc2ccccc2c1=O,297626,False,O=c1cc(OCc2ccccc2)oc2ccccc12,CC1CC(CCC2CCCCC2)CC2CCCCC12
17755955,Active,,Cc1c(NCc2ccc(CCCCF)cc2)oc2ccccc2c1=O,297626,False,O=c1cc(NCc2ccccc2)oc2ccccc12,CC1CC(CCC2CCCCC2)CC2CCCCC12
17756172,Active,,Cc1c(SCc2ccc(OCC(C)F)cc2)oc2ccccc2c1=O,297626,False,O=c1cc(SCc2ccccc2)oc2ccccc12,CC1CC(CCC2CCCCC2)CC2CCCCC12
17756065,Active,,Cc1c(SCc2ccc(CCCCOCCF)cc2)oc2ccccc2c1=O,297626,False,O=c1cc(SCc2ccccc2)oc2ccccc12,CC1CC(CCC2CCCCC2)CC2CCCCC12
17756067,Active,,Cc1c(SCc2ccc(COCCF)cc2)oc2ccccc2c1=O,297626,False,O=c1cc(SCc2ccccc2)oc2ccccc12,CC1CC(CCC2CCCCC2)CC2CCCCC12
