PUBCHEM_CID,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,smiles,AID,match,murcko,gen_murcko
10228,Active,,COc1ccc2ccc(=O)oc2c1CC=C(C)C,1185489,False,O=c1ccc2ccccc2o1,CC1CCC2CCCCC2C1
11977753,Active,,Cn1c(=O)n(-c2ccc(C(C)(C)C#N)cc2)c2c3cc(-c4cnc5ccccc5c4)ccc3ncc21,1185489,False,O=c1[nH]c2cnc3ccc(-c4cnc5ccccc5c4)cc3c2n1-c1ccccc1,CC1CC2CCC3CCC(C4CCC5CCCCC5C4)CC3C2C1C1CCCCC1
118709361,Active,,COc1ccc(/C=C\C(=O)O)c(OCc2cn(-c3ccccc3)nn2)c1CC=C(C)C,1185489,True,c1ccc(OCc2cn(-c3ccccc3)nn2)cc1,C1CCC(CCC2CCC(C3CCCCC3)C2)CC1
118709362,Inconclusive,,COc1ccc(-n2cc(COc3c(/C=C\C(=O)O)ccc(OC)c3CC=C(C)C)nn2)cc1,1185489,True,c1ccc(OCc2cn(-c3ccccc3)nn2)cc1,C1CCC(CCC2CCC(C3CCCCC3)C2)CC1
118709363,Active,,COc1ccc(/C=C\C(=O)O)c(OCc2cn(-c3cccnc3Cl)nn2)c1CC=C(C)C,1185489,True,c1ccc(OCc2cn(-c3cccnc3)nn2)cc1,C1CCC(CCC2CCC(C3CCCCC3)C2)CC1
118709364,Active,,COc1ccc(/C=C\C(=O)O)c(OCc2cn(-c3nc4ccccc4s3)nn2)c1CC=C(C)C,1185489,True,c1ccc(OCc2cn(-c3nc4ccccc4s3)nn2)cc1,C1CCC(CCC2CCC(C3CC4CCCCC4C3)C2)CC1
118709365,Active,,COc1ccc(/C=C\C(=O)O)c(OCc2cn(-c3ccc(C#N)cc3)nn2)c1CC=C(C)C,1185489,True,c1ccc(OCc2cn(-c3ccccc3)nn2)cc1,C1CCC(CCC2CCC(C3CCCCC3)C2)CC1
118709366,Active,,COc1ccc(/C=C\C(=O)O)c(OCc2cn(-c3ccc(CC#N)cc3)nn2)c1CC=C(C)C,1185489,True,c1ccc(OCc2cn(-c3ccccc3)nn2)cc1,C1CCC(CCC2CCC(C3CCCCC3)C2)CC1
118709367,Active,,COc1ccc(/C=C\C(=O)O)c(OCc2cn(-c3ccccc3C(=O)N3CCC(O)C3)nn2)c1CC=C(C)C,1185489,True,O=C(c1ccccc1-n1cc(COc2ccccc2)nn1)N1CCCC1,CC(C1CCCC1)C1CCCCC1C1CCC(CCC2CCCCC2)C1
118709368,Active,,COc1ccc(/C=C\C(=O)O)c(OCc2cn(-c3ccc(NC(C)=O)cc3)nn2)c1CC=C(C)C,1185489,True,c1ccc(OCc2cn(-c3ccccc3)nn2)cc1,C1CCC(CCC2CCC(C3CCCCC3)C2)CC1
