PUBCHEM_CID,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,smiles,AID,match,murcko,gen_murcko
5351344,Active,,COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1O,1336750,False,C(=Cc1ccccc1)c1ccccc1,C1CCC(CCC2CCCCC2)CC1
134129879,Active,,COc1cc(-c2cn(-c3ccc(-c4nc5ccc(F)cc5s4)cc3)nn2)cc(OC)c1OC,1336750,False,c1ccc(-c2cn(-c3ccc(-c4nc5ccccc5s4)cc3)nn2)cc1,C1CCC(C2CCC(C3CCC(C4CC5CCCCC5C4)CC3)C2)CC1
134129890,Active,,COc1cc(-c2cn(-c3ccc(-c4nc5cc(OC)c(OC)c(OC)c5s4)cc3C)nn2)cc(OC)c1OC,1336750,False,c1ccc(-c2cn(-c3ccc(-c4nc5ccccc5s4)cc3)nn2)cc1,C1CCC(C2CCC(C3CCC(C4CC5CCCCC5C4)CC3)C2)CC1
134129896,Active,,COc1cc(OC)c2sc(-c3ccc(-n4cc(-c5cc(OC)c(OC)c(OC)c5)nn4)cc3)nc2c1,1336750,False,c1ccc(-c2cn(-c3ccc(-c4nc5ccccc5s4)cc3)nn2)cc1,C1CCC(C2CCC(C3CCC(C4CC5CCCCC5C4)CC3)C2)CC1
134129961,Active,,COc1cc(-c2nnnn2-c2ccc(-c3nc4ccc(F)cc4s3)cc2)cc(OC)c1OC,1336750,False,c1ccc(-c2nnnn2-c2ccc(-c3nc4ccccc4s3)cc2)cc1,C1CCC(C2CCCC2C2CCC(C3CC4CCCCC4C3)CC2)CC1
134129968,Active,,COc1ccc2nc(-c3ccc(-n4nnnc4-c4cc(OC)c(OC)c(OC)c4)c(C)c3)sc2c1,1336750,False,c1ccc(-c2nnnn2-c2ccc(-c3nc4ccccc4s3)cc2)cc1,C1CCC(C2CCCC2C2CCC(C3CC4CCCCC4C3)CC2)CC1
134129978,Active,,COc1cc(OC)c2sc(-c3ccc(-n4nnnc4-c4cc(OC)c(OC)c(OC)c4)c(OC)c3)nc2c1,1336750,False,c1ccc(-c2nnnn2-c2ccc(-c3nc4ccccc4s3)cc2)cc1,C1CCC(C2CCCC2C2CCC(C3CC4CCCCC4C3)CC2)CC1
134130065,Active,,COc1cc(-c2nc3cc(OC)c(OC)c(OC)c3s2)ccc1-n1cnnc1-c1cc(OC)c(OC)c(OC)c1,1336750,False,c1ccc(-c2nncn2-c2ccc(-c3nc4ccccc4s3)cc2)cc1,C1CCC(C2CCCC2C2CCC(C3CC4CCCCC4C3)CC2)CC1
134130174,Active,,COc1cc(-c2nc3cc(OC)c(OC)c(OC)c3s2)ccc1-n1nnnc1-c1cc(OC)c(OC)c(OC)c1,1336750,False,c1ccc(-c2nnnn2-c2ccc(-c3nc4ccccc4s3)cc2)cc1,C1CCC(C2CCCC2C2CCC(C3CC4CCCCC4C3)CC2)CC1
134130191,Active,,COc1cc(-c2nc3ccc(F)cc3s2)ccc1-n1cnnc1-c1cc(OC)c(OC)c(OC)c1,1336750,False,c1ccc(-c2nncn2-c2ccc(-c3nc4ccccc4s3)cc2)cc1,C1CCC(C2CCCC2C2CCC(C3CC4CCCCC4C3)CC2)CC1
134130209,Active,,COc1cc(OC)c2sc(-c3ccc(-n4cc(-c5cc(OC)c(OC)c(OC)c5)nn4)c(C)c3)nc2c1,1336750,False,c1ccc(-c2cn(-c3ccc(-c4nc5ccccc5s4)cc3)nn2)cc1,C1CCC(C2CCC(C3CCC(C4CC5CCCCC5C4)CC3)C2)CC1
132819944,Active,,COc1cc(-c2nnnn2-c2ccc(-c3nc4ccc(F)cc4s3)cc2C)cc(OC)c1OC,1336750,False,c1ccc(-c2nnnn2-c2ccc(-c3nc4ccccc4s3)cc2)cc1,C1CCC(C2CCCC2C2CCC(C3CC4CCCCC4C3)CC2)CC1
134130221,Active,,COc1ccc2nc(-c3ccc(-n4nnnc4-c4cc(OC)c(OC)c(OC)c4)c(OC)c3)sc2c1,1336750,False,c1ccc(-c2nnnn2-c2ccc(-c3nc4ccccc4s3)cc2)cc1,C1CCC(C2CCCC2C2CCC(C3CC4CCCCC4C3)CC2)CC1
134130290,Active,,COc1cc(OC)c2sc(-c3ccc(-n4nnnc4-c4cc(OC)c(OC)c(OC)c4)c(C)c3)nc2c1,1336750,False,c1ccc(-c2nnnn2-c2ccc(-c3nc4ccccc4s3)cc2)cc1,C1CCC(C2CCCC2C2CCC(C3CC4CCCCC4C3)CC2)CC1
134130368,Active,,COc1cc(OC)c2sc(-c3ccc(-n4cnnc4-c4cc(OC)c(OC)c(OC)c4)cc3)nc2c1,1336750,False,c1ccc(-c2nncn2-c2ccc(-c3nc4ccccc4s3)cc2)cc1,C1CCC(C2CCCC2C2CCC(C3CC4CCCCC4C3)CC2)CC1
134130395,Active,,COc1cc(-c2nnnn2-c2ccc(-c3nc4cc(OC)c(OC)c(OC)c4s3)cc2C)cc(OC)c1OC,1336750,False,c1ccc(-c2nnnn2-c2ccc(-c3nc4ccccc4s3)cc2)cc1,C1CCC(C2CCCC2C2CCC(C3CC4CCCCC4C3)CC2)CC1
134130406,Active,,COc1cc(-c2nc3cc(OC)c(OC)c(OC)c3s2)ccc1-n1cc(-c2cc(OC)c(OC)c(OC)c2)nn1,1336750,False,c1ccc(-c2cn(-c3ccc(-c4nc5ccccc5s4)cc3)nn2)cc1,C1CCC(C2CCC(C3CCC(C4CC5CCCCC5C4)CC3)C2)CC1
134130424,Active,,COc1cc(-c2nncn2-c2ccc(-c3nc4cc(OC)c(OC)c(OC)c4s3)cc2C)cc(OC)c1OC,1336750,False,c1ccc(-c2nncn2-c2ccc(-c3nc4ccccc4s3)cc2)cc1,C1CCC(C2CCCC2C2CCC(C3CC4CCCCC4C3)CC2)CC1
134130449,Active,,COc1ccc2nc(-c3ccc(-n4cc(-c5cc(OC)c(OC)c(OC)c5)nn4)c(C)c3)sc2c1,1336750,False,c1ccc(-c2cn(-c3ccc(-c4nc5ccccc5s4)cc3)nn2)cc1,C1CCC(C2CCC(C3CCC(C4CC5CCCCC5C4)CC3)C2)CC1
