PUBCHEM_CID,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,smiles,AID,match,murcko,gen_murcko
3385,Inconclusive,,O=c1[nH]cc(F)c(=O)[nH]1,1277076,False,O=c1cc[nH]c(=O)[nH]1,CC1CCCC(C)C1
201327,Unspecified,,O=C1Nc2ccccc2Nc2ccccc21,1277076,False,O=C1Nc2ccccc2Nc2ccccc21,CC1CC2CCCCC2CC2CCCCC12
127037874,Active,,C#CCN1C(=O)c2ccccc2Nc2ccccc21,1277076,False,O=C1Nc2ccccc2Nc2ccccc21,CC1CC2CCCCC2CC2CCCCC12
127038909,Active,,O=C1c2ccccc2Nc2ccccc2N1Cc1cn(Cc2cccc3c2OCO3)nn1,1277076,False,O=C1c2ccccc2Nc2ccccc2N1Cc1cn(Cc2cccc3c2OCO3)nn1,CC1C2CCCCC2CC2CCCCC2C1CC1CCC(CC2CCCC3CCCC32)C1
127039052,Active,,O=C1c2ccccc2Nc2ccccc2N1Cc1cn(Cc2cccc(F)c2)nn1,1277076,False,O=C1c2ccccc2Nc2ccccc2N1Cc1cn(Cc2ccccc2)nn1,CC1C2CCCCC2CC2CCCCC2C1CC1CCC(CC2CCCCC2)C1
127039053,Active,,O=C1c2ccccc2Nc2ccccc2N1Cc1cn(Cc2ccc(Cl)cc2)nn1,1277076,False,O=C1c2ccccc2Nc2ccccc2N1Cc1cn(Cc2ccccc2)nn1,CC1C2CCCCC2CC2CCCCC2C1CC1CCC(CC2CCCCC2)C1
127039054,Active,,COc1cc(Cn2cc(CN3C(=O)c4ccccc4Nc4ccccc43)nn2)cc(OC)c1OC,1277076,False,O=C1c2ccccc2Nc2ccccc2N1Cc1cn(Cc2ccccc2)nn1,CC1C2CCCCC2CC2CCCCC2C1CC1CCC(CC2CCCCC2)C1
127039055,Active,,COc1ccc(OC)c(Cn2cc(CN3C(=O)c4ccccc4Nc4ccccc43)nn2)c1,1277076,False,O=C1c2ccccc2Nc2ccccc2N1Cc1cn(Cc2ccccc2)nn1,CC1C2CCCCC2CC2CCCCC2C1CC1CCC(CC2CCCCC2)C1
127042467,Active,,O=C1c2ccccc2Nc2ccccc2N1Cc1cn(Cc2ccccc2)nn1,1277076,False,O=C1c2ccccc2Nc2ccccc2N1Cc1cn(Cc2ccccc2)nn1,CC1C2CCCCC2CC2CCCCC2C1CC1CCC(CC2CCCCC2)C1
127042468,Active,,O=C1c2ccccc2Nc2ccccc2N1Cc1cn(Cc2ccc([N+](=O)[O-])cc2)nn1,1277076,False,O=C1c2ccccc2Nc2ccccc2N1Cc1cn(Cc2ccccc2)nn1,CC1C2CCCCC2CC2CCCCC2C1CC1CCC(CC2CCCCC2)C1
127042469,Active,,O=C1c2ccccc2Nc2ccccc2N1Cc1cn(Cc2cccc([N+](=O)[O-])c2)nn1,1277076,False,O=C1c2ccccc2Nc2ccccc2N1Cc1cn(Cc2ccccc2)nn1,CC1C2CCCCC2CC2CCCCC2C1CC1CCC(CC2CCCCC2)C1
127042470,Active,,O=C1c2ccccc2Nc2ccccc2N1Cc1cn(Cc2ccc(F)cc2)nn1,1277076,False,O=C1c2ccccc2Nc2ccccc2N1Cc1cn(Cc2ccccc2)nn1,CC1C2CCCCC2CC2CCCCC2C1CC1CCC(CC2CCCCC2)C1
127042775,Unspecified,,O=C1c2ccccc2Nc2ccccc2N1Cc1cn(Cc2ccccc2F)nn1,1277076,False,O=C1c2ccccc2Nc2ccccc2N1Cc1cn(Cc2ccccc2)nn1,CC1C2CCCCC2CC2CCCCC2C1CC1CCC(CC2CCCCC2)C1
127042953,Unspecified,,O=C1c2ccccc2Nc2ccccc2N1Cc1cn(Cc2ccccc2OC(F)(F)F)nn1,1277076,False,O=C1c2ccccc2Nc2ccccc2N1Cc1cn(Cc2ccccc2)nn1,CC1C2CCCCC2CC2CCCCC2C1CC1CCC(CC2CCCCC2)C1
