PUBCHEM_CID,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,smiles,AID,match,murcko,gen_murcko
36314,Active,,CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(C)=O)[C@H]2[C@H](OC(=O)c2ccccc2)[C@]2(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c3ccccc3)c3ccccc3)C(C)=C1C2(C)C,1143736,False,O=C(CC(NC(=O)c1ccccc1)c1ccccc1)OC1C=C2CC(=O)C3CCC4OCC4C3C(OC(=O)c3ccccc3)C(C2)C1,CC(CC1CC2CC(C)C3CCC4CCC4C3C(CC(C)C3CCCCC3)C(C1)C2)CC(CC(C)C1CCCCC1)C1CCCCC1
90677481,Active,,COC(=O)c1ccc(C2SCC(=O)N2c2ccc(N3CCNCC3)cn2)c(OC)c1,1143736,False,O=C1CSC(c2ccccc2)N1c1ccc(N2CCNCC2)cn1,CC1CCC(C2CCCCC2)C1C1CCC(C2CCCCC2)CC1
90677482,Unspecified,,COC(=O)c1ccc(C2SCC(=O)N2c2ccc(N3CCN(S(=O)(=O)c4ccc(OC)cc4)CC3)cn2)c(OC)c1,1143736,False,O=C1CSC(c2ccccc2)N1c1ccc(N2CCN(S(=O)(=O)c3ccccc3)CC2)cn1,CC1CCC(C2CCCCC2)C1C1CCC(C2CCC(C(C)(C)C3CCCCC3)CC2)CC1
90677483,Unspecified,,COC(=O)c1ccc(C2SCC(=O)N2c2ccc(N3CCN(S(=O)(=O)c4ccc([N+](=O)[O-])cc4)CC3)cn2)c(OC)c1,1143736,False,O=C1CSC(c2ccccc2)N1c1ccc(N2CCN(S(=O)(=O)c3ccccc3)CC2)cn1,CC1CCC(C2CCCCC2)C1C1CCC(C2CCC(C(C)(C)C3CCCCC3)CC2)CC1
90677484,Unspecified,,COC(=O)c1ccc(C2SCC(=O)N2c2ccc(N3CCN(S(=O)(=O)c4c(C)cc(C)cc4C)CC3)cn2)c(OC)c1,1143736,False,O=C1CSC(c2ccccc2)N1c1ccc(N2CCN(S(=O)(=O)c3ccccc3)CC2)cn1,CC1CCC(C2CCCCC2)C1C1CCC(C2CCC(C(C)(C)C3CCCCC3)CC2)CC1
90677485,Unspecified,,COC(=O)c1ccc(C2SCC(=O)N2c2ccc(N3CCN(S(=O)(=O)c4cc(Cl)ccc4Cl)CC3)cn2)c(OC)c1,1143736,False,O=C1CSC(c2ccccc2)N1c1ccc(N2CCN(S(=O)(=O)c3ccccc3)CC2)cn1,CC1CCC(C2CCCCC2)C1C1CCC(C2CCC(C(C)(C)C3CCCCC3)CC2)CC1
90677486,Unspecified,,COC(=O)c1ccc(C2SCC(=O)N2c2ccc(N3CCN(S(=O)(=O)c4ccccc4)CC3)cn2)c(OC)c1,1143736,False,O=C1CSC(c2ccccc2)N1c1ccc(N2CCN(S(=O)(=O)c3ccccc3)CC2)cn1,CC1CCC(C2CCCCC2)C1C1CCC(C2CCC(C(C)(C)C3CCCCC3)CC2)CC1
90677487,Unspecified,,COC(=O)c1ccc(C2SCC(=O)N2c2ccc(N3CCN(S(=O)(=O)c4ccc(F)cc4)CC3)cn2)c(OC)c1,1143736,False,O=C1CSC(c2ccccc2)N1c1ccc(N2CCN(S(=O)(=O)c3ccccc3)CC2)cn1,CC1CCC(C2CCCCC2)C1C1CCC(C2CCC(C(C)(C)C3CCCCC3)CC2)CC1
90677488,Unspecified,,COC(=O)c1ccc(C2SCC(=O)N2c2ccc(N3CCN(Cc4cccc(C)c4)CC3)cn2)c(OC)c1,1143736,False,O=C1CSC(c2ccccc2)N1c1ccc(N2CCN(Cc3ccccc3)CC2)cn1,CC1CCC(C2CCCCC2)C1C1CCC(C2CCC(CC3CCCCC3)CC2)CC1
90677489,Unspecified,,COC(=O)c1ccc(C2SCC(=O)N2c2ccc(N3CCN(Cc4cc(OC)c(OC)c(OC)c4)CC3)cn2)c(OC)c1,1143736,False,O=C1CSC(c2ccccc2)N1c1ccc(N2CCN(Cc3ccccc3)CC2)cn1,CC1CCC(C2CCCCC2)C1C1CCC(C2CCC(CC3CCCCC3)CC2)CC1
90677490,Unspecified,,COC(=O)c1ccc(C2SCC(=O)N2c2ccc(N3CCN(Cc4cccc([N+](=O)[O-])c4)CC3)cn2)c(OC)c1,1143736,False,O=C1CSC(c2ccccc2)N1c1ccc(N2CCN(Cc3ccccc3)CC2)cn1,CC1CCC(C2CCCCC2)C1C1CCC(C2CCC(CC3CCCCC3)CC2)CC1
90677491,Unspecified,,COC(=O)c1ccc(C2SCC(=O)N2c2ccc(N3CCN(Cc4ccc(Cl)c(Cl)c4)CC3)cn2)c(OC)c1,1143736,False,O=C1CSC(c2ccccc2)N1c1ccc(N2CCN(Cc3ccccc3)CC2)cn1,CC1CCC(C2CCCCC2)C1C1CCC(C2CCC(CC3CCCCC3)CC2)CC1
