PUBCHEM_CID,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,smiles,AID,match,murcko,gen_murcko
4946,Unspecified,,CC(C)NCC(O)COc1cccc2ccccc12,503306,False,c1ccc2ccccc2c1,C1CCC2CCCCC2C1
135398737,Unspecified,,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,503306,False,c1ccc2c(c1)N=C(N1CCNCC1)c1ccccc1N2,C1CCC(C2CC3CCCCC3CC3CCCCC32)CC1
5073,Unspecified,,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,503306,False,O=c1c(CCN2CCC(c3noc4ccccc34)CC2)cnc2n1CCCC2,CC1C(CCC2CCC(C3CCC4CCCCC43)CC2)CCC2CCCCC21
3885,Unspecified,,CC1(C)CCC2=C(O1)c1ccccc1C(=O)C2=O,503306,True,O=C1C(=O)c2ccccc2C2=C1CCCO2,CC1C(C)C2CCCCC2C2CCCCC12
60854,Unspecified,,O=C1Cc2cc(CCN3CCN(c4nsc5ccccc45)CC3)c(Cl)cc2N1,503306,False,O=C1Cc2cc(CCN3CCN(c4nsc5ccccc45)CC3)ccc2N1,CC1CC2CCC(CCC3CCC(C4CCC5CCCCC54)CC3)CC2C1
2083,Unspecified,,CC(C)(C)NCC(O)c1ccc(O)c(CO)c1,503306,False,c1ccccc1,C1CCCCC1
135398745,Unspecified,,Cc1cc2c(s1)Nc1ccccc1N=C2N1CCN(C)CC1,503306,False,c1ccc2c(c1)N=C(N1CCNCC1)c1ccsc1N2,C1CCC(C2CC3CCCCC3CC3CCCC32)CC1
5002,Unspecified,,OCCOCCN1CCN(C2=Nc3ccccc3Sc3ccccc32)CC1,503306,False,c1ccc2c(c1)N=C(N1CCNCC1)c1ccccc1S2,C1CCC(C2CC3CCCCC3CC3CCCCC32)CC1
2783,Unspecified,,CC(C)(C)NCC(O)c1cc(Cl)c(N)c(Cl)c1,503306,False,c1ccccc1,C1CCCCC1
449241,Unspecified,,O=S(=O)(NCCNC/C=C/c1ccc(Br)cc1)c1cccc2cnccc12,503306,False,O=S(=O)(NCCNCC=Cc1ccccc1)c1cccc2cnccc12,CC(C)(CCCCCCCC1CCCCC1)C1CCCC2CCCCC21
3779,Unspecified,,CC(C)NCC(O)c1ccc(O)c(O)c1,503306,False,c1ccccc1,C1CCCCC1
44286285,Unspecified,,CCSCCCCC(c1ccc(O)cc1)C(C)(CC)c1ccc(O)cc1,503306,False,c1ccc(CCc2ccccc2)cc1,C1CCC(CCC2CCCCC2)CC1
