PUBCHEM_CID,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,smiles,AID,match,murcko,gen_murcko
14957,Active,,CCCCCC[C@H]1C(=O)O[C@H](C)[C@H](NC(=O)c2cccc(NC=O)c2O)C(=O)O[C@@H](C)[C@@H]1OC(=O)CC(C)C,478216,False,O=C1CCCOC(=O)C(NC(=O)c2ccccc2)CO1,CC1CCCCC(C)C(CC(C)C2CCCCC2)CC1
16101044,Active,,CCCCCCCCCC(O)Cc1oc(OC)c(C)c(=O)c1C,478216,False,O=c1ccocc1,CC1CCCCC1
54734323,Active,,CCCCCCCCC(C)(O)CCc1oc(=O)c(C)c(O)c1C,478216,False,O=c1cccco1,CC1CCCCC1
54734324,Active,,CCCCCCCC[C@@](C)(O)CCc1oc(=O)c(C)c(O)c1C,478216,False,O=c1cccco1,CC1CCCCC1
54734325,Active,,CCCCCCCC[C@](C)(O)CCc1oc(=O)c(C)c(O)c1C,478216,False,O=c1cccco1,CC1CCCCC1
46888474,Active,,CCCCCCCCC(C)(O)CCc1oc(OC)c(C)c(=O)c1C,478216,False,O=c1ccocc1,CC1CCCCC1
46845152,Active,,CCCCCCCC[C@@](C)(O)CCc1oc(OC)c(C)c(=O)c1C,478216,False,O=c1ccocc1,CC1CCCCC1
46845153,Active,,CCCCCCCC[C@](C)(O)CCc1oc(OC)c(C)c(=O)c1C,478216,False,O=c1ccocc1,CC1CCCCC1
46888475,Active,,CCCCCCCCC(C)(O)CCc1oc(C)c(C)c(=O)c1C,478216,False,O=c1ccocc1,CC1CCCCC1
46888494,Unspecified,,CCCCC(O)Cc1oc(OC)c(C)c(=O)c1C,478216,False,O=c1ccocc1,CC1CCCCC1
46845154,Active,,COc1oc(CC(O)CCCCCCc2ccccc2)c(C)c(=O)c1C,478216,False,O=c1ccoc(CCCCCCCCc2ccccc2)c1,CC1CCCC(CCCCCCCCC2CCCCC2)C1
46845155,Active,,COc1oc(CC(O)CCCCCOc2ccc(-c3ccccc3)cc2)c(C)c(=O)c1C,478216,False,O=c1ccoc(CCCCCCCOc2ccc(-c3ccccc3)cc2)c1,CC1CCCC(CCCCCCCCC2CCC(C3CCCCC3)CC2)C1
