PUBCHEM_CID,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,smiles,AID,match,murcko,gen_murcko
6758,Active,,C=C(C)[C@H]1Cc2c(ccc3c2O[C@@H]2COc4cc(OC)c(OC)cc4[C@@H]2C3=O)O1,774892,False,O=C1c2ccc3c(c2OC2COc4ccccc4C12)CCO3,CC1C2CCC3CCCC3C2CC2CCC3CCCCC3C21
73346392,Active,,COc1cc2c(cc1OC)C1(C)OC(C)=CC(=O)N1CC2,774892,True,O=C1C=COC2c3ccccc3CCN12,CC1CCCC2C1CCC1CCCCC12
73346393,Active,,COc1cc2c(cc1OC)-c1c(-c3ccccc3Br)c(C)cc(=O)n1CC2,774892,False,O=c1ccc(-c2ccccc2)c2n1CCc1ccccc1-2,CC1CCC(C2CCCCC2)C2C1CCC1CCCCC12
73349429,Active,,COc1cc2c(cc1OC)-c1c(-c3ccccc3)c(C)cc(=O)n1CC2,774892,False,O=c1ccc(-c2ccccc2)c2n1CCc1ccccc1-2,CC1CCC(C2CCCCC2)C2C1CCC1CCCCC12
73349430,Active,,COc1cc2c(cc1OC)C1(Cc3ccccc3)OC(C)=CC(=O)N1CC2,774892,True,O=C1C=COC2(Cc3ccccc3)c3ccccc3CCN12,CC1CCCC2(CC3CCCCC3)C1CCC1CCCCC12
12173920,Active,,COc1cc2c(cc1OC)-c1cc(C)cc(=O)n1CC2,774892,False,O=c1cccc2n1CCc1ccccc1-2,CC1CCCC2C1CCC1CCCCC12
73350996,Active,,COc1cc2c(cc1OC)C1(C)OC(c3ccco3)=CC(=O)N1CC2,774892,True,O=C1C=C(c2ccco2)OC2c3ccccc3CCN12,CC1CC(C2CCCC2)CC2C1CCC1CCCCC12
12173922,Active,,COc1cc2c(cc1OC)C1(C)OC(c3ccccc3)=CC(=O)N1CC2,774892,True,O=C1C=C(c2ccccc2)OC2c3ccccc3CCN12,CC1CC(C2CCCCC2)CC2C1CCC1CCCCC12
73352468,Active,,COc1cc2c(cc1OC)-c1cc(-c3ccco3)cc(=O)n1CC2,774892,False,O=c1cc(-c2ccco2)cc2n1CCc1ccccc1-2,CC1CC(C2CCCC2)CC2C1CCC1CCCCC12
73355482,Active,,COc1cc2c(cc1OC)C1(Cc3ccccc3Br)OC(C)=CC(=O)N1CC2,774892,True,O=C1C=COC2(Cc3ccccc3)c3ccccc3CCN12,CC1CCCC2(CC3CCCCC3)C1CCC1CCCCC12
73357027,Active,,Cc1cc2n(c(=O)c1)CCc1cc(O)c(O)cc1-2,774892,False,O=c1cccc2n1CCc1ccccc1-2,CC1CCCC2C1CCC1CCCCC12
11404821,Unspecified,,COc1cc2c(cc1OC)-c1cc(-c3ccccc3)cc(=O)n1CC2,774892,False,O=c1cc(-c2ccccc2)cc2n1CCc1ccccc1-2,CC1CC(C2CCCCC2)CC2C1CCC1CCCCC12
