PUBCHEM_CID,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,smiles,AID,match,murcko,gen_murcko
6459034,Active,,CC(C)(C)c1ccc(S(=O)(=O)Nc2ccccc2O)cc1,1165236,False,O=S(=O)(Nc1ccccc1)c1ccccc1,CC(C)(CC1CCCCC1)C1CCCCC1
701308,Active,,CC(C)(C)c1ccc(S(=O)(=O)Nc2cccc(O)c2)cc1,1165236,False,O=S(=O)(Nc1ccccc1)c1ccccc1,CC(C)(CC1CCCCC1)C1CCCCC1
846945,Active,,CC(C)(C)c1ccc(S(=O)(=O)Nc2ccc(O)cc2)cc1,1165236,False,O=S(=O)(Nc1ccccc1)c1ccccc1,CC(C)(CC1CCCCC1)C1CCCCC1
71716808,Unspecified,,O=S(=O)(Nc1cccc2ccc(O)cc12)c1ccc(-c2ccccc2)cc1,1165236,False,O=S(=O)(Nc1cccc2ccccc12)c1ccc(-c2ccccc2)cc1,CC(C)(CC1CCCC2CCCCC21)C1CCC(C2CCCCC2)CC1
894115,Unspecified,,O=S(=O)(Nc1ccc(O)cc1)c1cccc2cccnc12,1165236,False,O=S(=O)(Nc1ccccc1)c1cccc2cccnc12,CC(C)(CC1CCCCC1)C1CCCC2CCCCC21
70845,Unspecified,,Cc1ccc(S(=O)(=O)Nc2ccc(O)cc2)cc1,1165236,False,O=S(=O)(Nc1ccccc1)c1ccccc1,CC(C)(CC1CCCCC1)C1CCCCC1
846949,Unspecified,,CCc1ccc(S(=O)(=O)Nc2ccc(O)cc2)cc1,1165236,False,O=S(=O)(Nc1ccccc1)c1ccccc1,CC(C)(CC1CCCCC1)C1CCCCC1
1106000,Unspecified,,CC(C)(C)c1ccc(S(=O)(=O)Nc2ccc(O)c3ccccc23)cc1,1165236,False,O=S(=O)(Nc1cccc2ccccc12)c1ccccc1,CC(C)(CC1CCCC2CCCCC21)C1CCCCC1
25044677,Active,,CC(C)(C)c1ccc(S(=O)(=O)Nc2ccc(O)c3ncccc23)cc1,1165236,False,O=S(=O)(Nc1cccc2ncccc12)c1ccccc1,CC(C)(CC1CCCC2CCCCC21)C1CCCCC1
894213,Active,,O=S(=O)(Nc1ccc(O)cc1)c1ccc(-c2ccccc2)cc1,1165236,False,O=S(=O)(Nc1ccccc1)c1ccc(-c2ccccc2)cc1,CC(C)(CC1CCCCC1)C1CCC(C2CCCCC2)CC1
56941418,Unspecified,,O=S(=O)(Nc1ccc(O)c(F)c1)c1ccc(-c2ccccc2)cc1,1165236,False,O=S(=O)(Nc1ccccc1)c1ccc(-c2ccccc2)cc1,CC(C)(CC1CCCCC1)C1CCC(C2CCCCC2)CC1
118724174,Unspecified,,O=S(=O)(Nc1ccc(O)c(Cl)c1)c1ccc(-c2ccccc2)cc1,1165236,False,O=S(=O)(Nc1ccccc1)c1ccc(-c2ccccc2)cc1,CC(C)(CC1CCCCC1)C1CCC(C2CCCCC2)CC1
118724175,Unspecified,,O=C(O)c1cc(NS(=O)(=O)c2ccc(-c3ccccc3)cc2)ccc1O,1165236,False,O=S(=O)(Nc1ccccc1)c1ccc(-c2ccccc2)cc1,CC(C)(CC1CCCCC1)C1CCC(C2CCCCC2)CC1
118724176,Unspecified,,O=S(=O)(Nc1ccc(O)c2ccccc12)c1ccc(-c2ccccc2)cc1,1165236,False,O=S(=O)(Nc1cccc2ccccc12)c1ccc(-c2ccccc2)cc1,CC(C)(CC1CCCC2CCCCC21)C1CCC(C2CCCCC2)CC1
56941135,Unspecified,,O=S(=O)(Nc1cccc2c(O)cccc12)c1ccc(-c2ccccc2)cc1,1165236,False,O=S(=O)(Nc1cccc2ccccc12)c1ccc(-c2ccccc2)cc1,CC(C)(CC1CCCC2CCCCC21)C1CCC(C2CCCCC2)CC1
118724177,Active,,O=S(=O)(Nc1cccc2cccc(O)c12)c1ccc(-c2ccccc2)cc1,1165236,False,O=S(=O)(Nc1cccc2ccccc12)c1ccc(-c2ccccc2)cc1,CC(C)(CC1CCCC2CCCCC21)C1CCC(C2CCCCC2)CC1
832573,Unspecified,,O=S(=O)(Nc1ccc(O)cc1)c1ccc2ccccc2c1,1165236,False,O=S(=O)(Nc1ccccc1)c1ccc2ccccc2c1,CC(C)(CC1CCCCC1)C1CCC2CCCCC2C1
118724178,Active,,O=S(=O)(Nc1ccc([O-])cc1)c1ccc(-c2ccccc2)cc1,1165236,False,O=S(=O)(Nc1ccccc1)c1ccc(-c2ccccc2)cc1,CC(C)(CC1CCCCC1)C1CCC(C2CCCCC2)CC1
118724179,Active,,O=C1Sc2cc(S(=O)(=O)Nc3ccc(O)c4ccccc34)cc3cccc1c23,1165236,False,O=C1Sc2cc(S(=O)(=O)Nc3cccc4ccccc34)cc3cccc1c23,CC1CC2CC(C(C)(C)CC3CCCC4CCCCC43)CC3CCCC1C32
