PUBCHEM_CID,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,smiles,AID,match,murcko,gen_murcko
5329102,Active,,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C,1335669,True,O=C1Nc2ccccc2C1=Cc1ccc[nH]1,CC1CC2CCCCC2C1CC1CCCC1
134129989,Unspecified,,O=C1Nc2ccc(C(c3ccccc3)c3ccccc3)cc2/C1=C\c1cccc(OCc2cn(Cc3ccccc3)nn2)c1,1335669,True,O=C1Nc2ccc(C(c3ccccc3)c3ccccc3)cc2C1=Cc1cccc(OCc2cn(Cc3ccccc3)nn2)c1,CC1CC2CCC(C(C3CCCCC3)C3CCCCC3)CC2C1CC1CCCC(CCC2CCC(CC3CCCCC3)C2)C1
134130055,Inconclusive,,COc1cc(Cn2cc(COc3cccc(/C=C4/C(=O)Nc5ccccc54)c3)nn2)cc(OC)c1,1335669,True,O=C1Nc2ccccc2C1=Cc1cccc(OCc2cn(Cc3ccccc3)nn2)c1,CC1CC2CCCCC2C1CC1CCCC(CCC2CCC(CC3CCCCC3)C2)C1
134130101,Unspecified,,O=C1Nc2ccccc2/C1=C/c1cccc(OCc2cn(Cc3ccccc3)nn2)c1,1335669,True,O=C1Nc2ccccc2C1=Cc1cccc(OCc2cn(Cc3ccccc3)nn2)c1,CC1CC2CCCCC2C1CC1CCCC(CCC2CCC(CC3CCCCC3)C2)C1
134130155,Active,,COc1ccc(Cc2ccc3c(c2)/C(=C/c2cccc(OCc4cn(Cc5ccccc5)nn4)c2)C(=O)N3)cc1,1335669,True,O=C1Nc2ccc(Cc3ccccc3)cc2C1=Cc1cccc(OCc2cn(Cc3ccccc3)nn2)c1,CC1CC2CCC(CC3CCCCC3)CC2C1CC1CCCC(CCC2CCC(CC3CCCCC3)C2)C1
134130263,Unspecified,,O=C1Nc2cc(Br)ccc2/C1=C\c1cccc(OCc2cn(Cc3ccccc3)nn2)c1,1335669,True,O=C1Nc2ccccc2C1=Cc1cccc(OCc2cn(Cc3ccccc3)nn2)c1,CC1CC2CCCCC2C1CC1CCCC(CCC2CCC(CC3CCCCC3)C2)C1
134130382,Unspecified,,O=C1Nc2ccc([N+](=O)[O-])cc2/C1=C\c1cccc(OCc2cn(Cc3ccccc3)nn2)c1,1335669,True,O=C1Nc2ccccc2C1=Cc1cccc(OCc2cn(Cc3ccccc3)nn2)c1,CC1CC2CCCCC2C1CC1CCCC(CCC2CCC(CC3CCCCC3)C2)C1
134130393,Unspecified,,COc1cc(Cn2cc(COc3cccc(/C=C4\C(=O)Nc5ccccc54)c3)nn2)cc(OC)c1,1335669,True,O=C1Nc2ccccc2C1=Cc1cccc(OCc2cn(Cc3ccccc3)nn2)c1,CC1CC2CCCCC2C1CC1CCCC(CCC2CCC(CC3CCCCC3)C2)C1
134130444,Unspecified,,Cc1ccc(C(C#Cc2ccccc2)c2ccc3c(c2)/C(=C/c2cccc(OCc4cn(Cc5ccccc5)nn4)c2)C(=O)N3)cc1,1335669,True,O=C1Nc2ccc(C(C#Cc3ccccc3)c3ccccc3)cc2C1=Cc1cccc(OCc2cn(Cc3ccccc3)nn2)c1,CC1CC2CCC(C(CCC3CCCCC3)C3CCCCC3)CC2C1CC1CCCC(CCC2CCC(CC3CCCCC3)C2)C1
134130550,Unspecified,,O=C1Nc2ccc(Br)cc2/C1=C/c1cccc(OCc2cn(Cc3ccccc3)nn2)c1,1335669,True,O=C1Nc2ccccc2C1=Cc1cccc(OCc2cn(Cc3ccccc3)nn2)c1,CC1CC2CCCCC2C1CC1CCCC(CCC2CCC(CC3CCCCC3)C2)C1
83525305,Unspecified,,O=Cc1cccc(OCc2cn(Cc3ccccc3)nn2)c1,1335669,False,c1ccc(Cn2cc(COc3ccccc3)nn2)cc1,C1CCC(CCC2CCC(CC3CCCCC3)C2)CC1
134130677,Active,,O=C1Nc2ccc(C(c3ccccc3)c3ccccc3)cc2/C1=C/c1cccc(OCc2cn(Cc3ccccc3)nn2)c1,1335669,True,O=C1Nc2ccc(C(c3ccccc3)c3ccccc3)cc2C1=Cc1cccc(OCc2cn(Cc3ccccc3)nn2)c1,CC1CC2CCC(C(C3CCCCC3)C3CCCCC3)CC2C1CC1CCCC(CCC2CCC(CC3CCCCC3)C2)C1
134130691,Unspecified,,O=C1Nc2ccc(C(=O)c3ccccc3)cc2/C1=C\c1cccc(OCc2cn(Cc3ccccc3)nn2)c1,1335669,True,O=C1Nc2ccc(C(=O)c3ccccc3)cc2C1=Cc1cccc(OCc2cn(Cc3ccccc3)nn2)c1,CC1CC2CCC(C(C)C3CCCCC3)CC2C1CC1CCCC(CCC2CCC(CC3CCCCC3)C2)C1
134130911,Inconclusive,,O=C1Nc2ccc(Cl)cc2/C1=C/c1cccc(OCc2cn(Cc3ccccc3)nn2)c1,1335669,True,O=C1Nc2ccccc2C1=Cc1cccc(OCc2cn(Cc3ccccc3)nn2)c1,CC1CC2CCCCC2C1CC1CCCC(CCC2CCC(CC3CCCCC3)C2)C1
134131048,Unspecified,,O=C1Nc2ccc(F)cc2/C1=C\c1cccc(OCc2cn(Cc3ccccc3)nn2)c1,1335669,True,O=C1Nc2ccccc2C1=Cc1cccc(OCc2cn(Cc3ccccc3)nn2)c1,CC1CC2CCCCC2C1CC1CCCC(CCC2CCC(CC3CCCCC3)C2)C1
