PUBCHEM_CID,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,smiles,AID,match,murcko,gen_murcko
6448763,Active,,COc1cc(/C(C)=C/C=C/C=C/C=C/c2[nH]ccc2Cl)oc(=O)c1C,528361,False,O=c1cccc(C=CC=CC=CC=Cc2ccc[nH]2)o1,CC1CCCC(CCCCCCCCC2CCCC2)C1
49840916,Active,,CC/C(=C\C=C\C=C\C=C\c1[nH]ccc1Cl)c1cc(OC)c(C)c(=O)o1,528361,False,O=c1cccc(C=CC=CC=CC=Cc2ccc[nH]2)o1,CC1CCCC(CCCCCCCCC2CCCC2)C1
49840991,Unspecified,,COc1cc(/C=C/C=C/C=C/C=C/c2sccc2Cl)oc(=O)c1,528361,False,O=c1cccc(C=CC=CC=CC=Cc2cccs2)o1,CC1CCCC(CCCCCCCCC2CCCC2)C1
49840994,Unspecified,,COc1cc(/C=C/C=C/C=C/C=C/c2cccc(Cl)c2)oc(=O)c1C,528361,False,O=c1cccc(C=CC=CC=CC=Cc2ccccc2)o1,CC1CCCC(CCCCCCCCC2CCCCC2)C1
49840914,Active,,CCCCc1c(OC)cc(/C=C/C=C/C=C/C=C/c2[nH]ccc2Cl)oc1=O,528361,False,O=c1cccc(C=CC=CC=CC=Cc2ccc[nH]2)o1,CC1CCCC(CCCCCCCCC2CCCC2)C1
50908583,Active,,COc1cc(/C=C/C=C/C=C/C=C/c2[nH]ccc2Cl)oc(=O)c1,528361,False,O=c1cccc(C=CC=CC=CC=Cc2ccc[nH]2)o1,CC1CCCC(CCCCCCCCC2CCCC2)C1
49840917,Active,,CCCCc1c(OC)cc(/C(C)=C/C=C/C=C/C=C/c2[nH]ccc2Cl)oc1=O,528361,False,O=c1cccc(C=CC=CC=CC=Cc2ccc[nH]2)o1,CC1CCCC(CCCCCCCCC2CCCC2)C1
54728747,Unspecified,,O=c1cc(O)cc(/C=C/C=C/C=C/C=C/c2[nH]ccc2Cl)o1,528361,False,O=c1cccc(C=CC=CC=CC=Cc2ccc[nH]2)o1,CC1CCCC(CCCCCCCCC2CCCC2)C1
12161899,Active,,COc1cc(/C=C/C=C/C=C/C=C/c2[nH]ccc2Cl)oc(=O)c1C,528361,False,O=c1cccc(C=CC=CC=CC=Cc2ccc[nH]2)o1,CC1CCCC(CCCCCCCCC2CCCC2)C1
49840992,Unspecified,,COc1cc(/C=C/C=C/C=C/C=C/c2sccc2Cl)oc(=O)c1C,528361,False,O=c1cccc(C=CC=CC=CC=Cc2cccs2)o1,CC1CCCC(CCCCCCCCC2CCCC2)C1
49840993,Unspecified,,COc1cc(/C=C/C=C/C=C/C=C/c2ccccc2Cl)oc(=O)c1C,528361,False,O=c1cccc(C=CC=CC=CC=Cc2ccccc2)o1,CC1CCCC(CCCCCCCCC2CCCCC2)C1
49840915,Active,,COc1cc(/C(C)=C/C=C/C=C/C=C/c2[nH]ccc2Cl)oc(=O)c1,528361,False,O=c1cccc(C=CC=CC=CC=Cc2ccc[nH]2)o1,CC1CCCC(CCCCCCCCC2CCCC2)C1
49840509,Unspecified,,COc1cc(/C=C/C=C/C=C/C=C/c2c(Cl)ccn2S(C)(=O)=O)oc(=O)c1C,528361,False,O=c1cccc(C=CC=CC=CC=Cc2ccc[nH]2)o1,CC1CCCC(CCCCCCCCC2CCCC2)C1
54728748,Unspecified,,Cc1c(O)cc(/C=C/C=C/C=C/C=C/c2[nH]ccc2Cl)oc1=O,528361,False,O=c1cccc(C=CC=CC=CC=Cc2ccc[nH]2)o1,CC1CCCC(CCCCCCCCC2CCCC2)C1
49840996,Unspecified,,C/C=C/C=C/C=C/C=C/c1cc(OC)c(C)c(=O)o1,528361,False,O=c1cccco1,CC1CCCCC1
