PUBCHEM_CID,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,smiles,AID,match,murcko,gen_murcko
5351344,Active,,COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1O,1308543,False,C(=Cc1ccccc1)c1ccccc1,C1CCC(CCC2CCCCC2)CC1
127048399,Active,,COc1cc(C(=O)/C=C/c2ccc3c(ccn3C)c2)cc(OC)c1OC,1308543,True,O=C(C=Cc1ccc2[nH]ccc2c1)c1ccccc1,CC(CCC1CCC2CCCC2C1)C1CCCCC1
127048400,Active,,COc1cc2c(c(OC)c1OC)C/C(=C\c1cccc3[nH]ccc13)C2=O,1308543,True,O=C1C(=Cc2cccc3[nH]ccc23)Cc2ccccc21,CC1C(CC2CCCC3CCCC32)CC2CCCCC21
21850299,Unspecified,,COc1cc(C(=O)/C=C/c2c[nH]c3cccc(OC)c23)cc(OC)c1OC,1308543,True,O=C(C=Cc1c[nH]c2ccccc12)c1ccccc1,CC(CCC1CCC2CCCCC21)C1CCCCC1
127048401,Unspecified,,COc1cc(C(=O)/C=C/c2cn(C)c3cccc(OC)c23)cc(OC)c1OC,1308543,True,O=C(C=Cc1c[nH]c2ccccc12)c1ccccc1,CC(CCC1CCC2CCCCC21)C1CCCCC1
127048402,Unspecified,,COc1cc(C(=O)/C(C)=C/c2c[nH]c3cccc(OC)c23)cc(OC)c1OC,1308543,True,O=C(C=Cc1c[nH]c2ccccc12)c1ccccc1,CC(CCC1CCC2CCCCC21)C1CCCCC1
127048403,Unspecified,,COc1cc(C(=O)/C(C)=C/c2cn(C)c3cccc(OC)c23)cc(OC)c1OC,1308543,True,O=C(C=Cc1c[nH]c2ccccc12)c1ccccc1,CC(CCC1CCC2CCCCC21)C1CCCCC1
127049070,Active,,COc1cc(C(=O)/C=C/c2cccc3[nH]ccc23)cc(OC)c1OC,1308543,True,O=C(C=Cc1cccc2[nH]ccc12)c1ccccc1,CC(CCC1CCCC2CCCC21)C1CCCCC1
127049384,Active,,COc1cc(C(=O)/C=C/c2cccc3c2ccn3C)cc(OC)c1OC,1308543,True,O=C(C=Cc1cccc2[nH]ccc12)c1ccccc1,CC(CCC1CCCC2CCCC21)C1CCCCC1
127049385,Active,,COc1cc(C(=O)/C=C/c2ccc3[nH]ccc3c2)cc(OC)c1OC,1308543,True,O=C(C=Cc1ccc2[nH]ccc2c1)c1ccccc1,CC(CCC1CCC2CCCC2C1)C1CCCCC1
