PUBCHEM_CID,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,smiles,AID,match,murcko,gen_murcko
49831172,Active,,COC(=O)/C=C1\Nc2cc(F)ccc2OC1=O,526312,True,C=C1Nc2ccccc2OC1=O,CC1CC2CCCCC2CC1C
5582720,Unspecified,,COC(=O)/C=C1\Nc2ccccc2NC1=O,526312,True,C=C1Nc2ccccc2NC1=O,CC1CC2CCCCC2CC1C
5917788,Active,,COC(=O)/C=C1\Nc2ccccc2OC1=O,526312,True,C=C1Nc2ccccc2OC1=O,CC1CC2CCCCC2CC1C
5937000,Active,,COC(=O)/C=C1\Nc2cc(Cl)ccc2OC1=O,526312,True,C=C1Nc2ccccc2OC1=O,CC1CC2CCCCC2CC1C
49831174,Active,,COC(=O)/C=C1\Nc2ccc(Cl)cc2OC1=O,526312,True,C=C1Nc2ccccc2OC1=O,CC1CC2CCCCC2CC1C
52944403,Active,,CCS(=O)(=O)c1ccc2c(c1)N/C(=C\C(=O)OC)C(=O)O2,526312,True,C=C1Nc2ccccc2OC1=O,CC1CC2CCCCC2CC1C
12909236,Active,,COC(=O)/C=C1\Nc2c(C)cccc2OC1=O,526312,True,C=C1Nc2ccccc2OC1=O,CC1CC2CCCCC2CC1C
49831173,Active,,COC(=O)/C=C1\Nc2ccc(F)cc2OC1=O,526312,True,C=C1Nc2ccccc2OC1=O,CC1CC2CCCCC2CC1C
13166118,Active,,COC(=O)/C=C1\Nc2ccc([N+](=O)[O-])cc2OC1=O,526312,True,C=C1Nc2ccccc2OC1=O,CC1CC2CCCCC2CC1C
7266447,Active,,COC(=O)/C=C1\Nc2cc(C)ccc2OC1=O,526312,True,C=C1Nc2ccccc2OC1=O,CC1CC2CCCCC2CC1C
12909232,Active,,COC(=O)/C=C1\Nc2ccc(C)cc2OC1=O,526312,True,C=C1Nc2ccccc2OC1=O,CC1CC2CCCCC2CC1C
52947899,Active,,COC(=O)/C=C1\Nc2cc([N+](=O)[O-])ccc2OC1=O,526312,True,C=C1Nc2ccccc2OC1=O,CC1CC2CCCCC2CC1C
5539063,Unspecified,,COC(=O)/C=C1\Nc2ccccc2SC1=O,526312,True,C=C1Nc2ccccc2SC1=O,CC1CC2CCCCC2CC1C
