PUBCHEM_CID,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,smiles,AID,match,murcko,gen_murcko
135976586,Inactive,,COc1[nH]c(=O)c(C(=O)c2ccc(Cl)cc2)c(O)c1OC,465214,False,O=C(c1ccccc1)c1ccc[nH]c1=O,CC1CCCCC1C(C)C1CCCCC1
135976587,Inactive,,COc1[nH]c(=O)c(C(=O)c2cccc(Oc3ccccc3)c2)c(O)c1OC,465214,False,O=C(c1cccc(Oc2ccccc2)c1)c1ccc[nH]c1=O,CC1CCCCC1C(C)C1CCCC(CC2CCCCC2)C1
54738543,Inactive,,COc1[nH]c(=O)c(C(=O)C(C)c2ccccc2)c(O)c1OC,465214,False,O=C(Cc1ccccc1)c1ccc[nH]c1=O,CC1CCCCC1C(C)CC1CCCCC1
54738544,Inactive,,COc1[nH]c(=O)c(C(=O)C(C)Cc2ccc(C(C)(C)C)cc2)c(O)c1OC,465214,False,O=C(CCc1ccccc1)c1ccc[nH]c1=O,CC1CCCCC1C(C)CCC1CCCCC1
54738545,Inactive,,COc1[nH]c(=O)c(C(=O)C(c2ccccc2)c2ccccc2)c(O)c1OC,465214,False,O=C(c1ccc[nH]c1=O)C(c1ccccc1)c1ccccc1,CC1CCCCC1C(C)C(C1CCCCC1)C1CCCCC1
46880253,Inactive,,COc1[nH]c(Br)c(C(=O)c2ccc(Cl)cc2)c(=O)c1OC,465214,False,O=C(c1ccccc1)c1c[nH]ccc1=O,CC1CCCCC1C(C)C1CCCCC1
46880295,Inactive,,COc1[nH]c(OC)c(C(=O)c2ccc(Cl)cc2)c(=O)c1OC,465214,False,O=C(c1ccccc1)c1c[nH]ccc1=O,CC1CCCCC1C(C)C1CCCCC1
46880296,Inactive,,COc1[nH]c(C)c(C(=O)c2ccc(Cl)cc2)c(=O)c1OC,465214,False,O=C(c1ccccc1)c1c[nH]ccc1=O,CC1CCCCC1C(C)C1CCCCC1
46880297,Inactive,,COc1nc(OC(C)=O)c(C(=O)c2ccc(Cl)cc2)c(OC(C)=O)c1OC,465214,False,O=C(c1ccccc1)c1cccnc1,CC(C1CCCCC1)C1CCCCC1
46880298,Inactive,,COc1nc(OS(C)(=O)=O)c(C(=O)c2ccc(Cl)cc2)c(OS(C)(=O)=O)c1OC,465214,False,O=C(c1ccccc1)c1cccnc1,CC(C1CCCCC1)C1CCCCC1
46880857,Inactive,,CCC(C)C(=O)c1c[nH]c(OC)c(OC)c1=O,465214,False,O=c1cc[nH]cc1,CC1CCCCC1
46880858,Inactive,,COc1[nH]cc(C(=O)c2ccccc2Cl)c(=O)c1OC,465214,False,O=C(c1ccccc1)c1c[nH]ccc1=O,CC1CCCCC1C(C)C1CCCCC1
46880859,Inactive,,COc1[nH]cc(C(=O)c2ccccc2Oc2ccccc2)c(=O)c1OC,465214,False,O=C(c1ccccc1Oc1ccccc1)c1c[nH]ccc1=O,CC1CCCCC1C(C)C1CCCCC1CC1CCCCC1
46880860,Inactive,,COc1[nH]cc(C(=O)c2cccc(Cl)c2)c(=O)c1OC,465214,False,O=C(c1ccccc1)c1c[nH]ccc1=O,CC1CCCCC1C(C)C1CCCCC1
46880902,Inactive,,COc1[nH]cc(C(=O)c2cccc(Oc3ccccc3)c2)c(=O)c1OC,465214,False,O=C(c1cccc(Oc2ccccc2)c1)c1c[nH]ccc1=O,CC1CCCCC1C(C)C1CCCC(CC2CCCCC2)C1
46880903,Inactive,,COc1[nH]cc(C(=O)c2ccc(Cl)cc2)c(=O)c1OC,465214,False,O=C(c1ccccc1)c1c[nH]ccc1=O,CC1CCCCC1C(C)C1CCCCC1
46880904,Inactive,,COc1ccc(C(=O)c2c[nH]c(OC)c(OC)c2=O)cc1,465214,False,O=C(c1ccccc1)c1c[nH]ccc1=O,CC1CCCCC1C(C)C1CCCCC1
46880905,Inactive,,COc1[nH]cc(C(=O)c2ccc(Oc3ccccc3)cc2)c(=O)c1OC,465214,False,O=C(c1ccc(Oc2ccccc2)cc1)c1c[nH]ccc1=O,CC1CCCCC1C(C)C1CCC(CC2CCCCC2)CC1
46880906,Inactive,,COc1[nH]cc(C(=O)c2ccc(-c3ccccc3)cc2)c(=O)c1OC,465214,False,O=C(c1ccc(-c2ccccc2)cc1)c1c[nH]ccc1=O,CC1CCCCC1C(C)C1CCC(C2CCCCC2)CC1
46880907,Inactive,,COc1[nH]cc(C(=O)c2ccc3ccccc3c2)c(=O)c1OC,465214,False,O=C(c1ccc2ccccc2c1)c1c[nH]ccc1=O,CC1CCCCC1C(C)C1CCC2CCCCC2C1
54738546,Inactive,,CCC(C)C(=O)c1c(O)c(OC)c(OC)[nH]c1=O,465214,False,O=c1cccc[nH]1,CC1CCCCC1
54738547,Inactive,,CCCCC(C)C(=O)c1c(O)c(OC)c(OC)[nH]c1=O,465214,False,O=c1cccc[nH]1,CC1CCCCC1
54738548,Inactive,,COc1[nH]c(=O)c(C(=O)C2CCCCC2)c(O)c1OC,465214,False,O=C(c1ccc[nH]c1=O)C1CCCCC1,CC1CCCCC1C(C)C1CCCCC1
54738549,Inactive,,CCCCC(CC)C(=O)c1c(O)c(OC)c(OC)[nH]c1=O,465214,False,O=c1cccc[nH]1,CC1CCCCC1
54738550,Inactive,,CCCCCCCCCC(C)C(=O)c1c(O)c(OC)c(OC)[nH]c1=O,465214,False,O=c1cccc[nH]1,CC1CCCCC1
54738551,Inactive,,COc1[nH]c(=O)c(C(=O)C(C)CCC=C(C)C)c(O)c1OC,465214,False,O=c1cccc[nH]1,CC1CCCCC1
