PUBCHEM_CID,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,smiles,AID,match,murcko,gen_murcko
3385,Active,,O=c1[nH]cc(F)c(=O)[nH]1,1300841,False,O=c1cc[nH]c(=O)[nH]1,CC1CCCC(C)C1
127048208,Active,,COc1cc(N/C=C\C(=O)c2cn(-c3ccccc3)nc2-c2ccc(Cl)cc2)cc(OC)c1OC,1300841,True,O=C(C=CNc1ccccc1)c1cn(-c2ccccc2)nc1-c1ccccc1,CC(CCCC1CCCCC1)C1CC(C2CCCCC2)CC1C1CCCCC1
127048209,Active,,COc1ccc(-c2nn(-c3ccccc3)cc2C(=O)/C=C\Nc2ccc(F)cc2)cc1,1300841,True,O=C(C=CNc1ccccc1)c1cn(-c2ccccc2)nc1-c1ccccc1,CC(CCCC1CCCCC1)C1CC(C2CCCCC2)CC1C1CCCCC1
127048210,Unspecified,,COc1ccc(-c2nn(-c3ccccc3)cc2C(=O)/C=C\Nc2ccc(C(F)(F)F)cc2)cc1,1300841,True,O=C(C=CNc1ccccc1)c1cn(-c2ccccc2)nc1-c1ccccc1,CC(CCCC1CCCCC1)C1CC(C2CCCCC2)CC1C1CCCCC1
127048211,Active,,COc1ccc(-c2nn(-c3ccccc3)cc2C(=O)/C=C\Nc2ccc(O)cc2)cc1,1300841,True,O=C(C=CNc1ccccc1)c1cn(-c2ccccc2)nc1-c1ccccc1,CC(CCCC1CCCCC1)C1CC(C2CCCCC2)CC1C1CCCCC1
127048212,Unspecified,,COc1ccc(N/C=C\C(=O)c2cn(-c3ccccc3)nc2-c2ccc(OC)cc2)cc1,1300841,True,O=C(C=CNc1ccccc1)c1cn(-c2ccccc2)nc1-c1ccccc1,CC(CCCC1CCCCC1)C1CC(C2CCCCC2)CC1C1CCCCC1
127048509,Active,,COc1ccc(-c2nn(-c3ccccc3)cc2C(=O)/C=C\Nc2ccc(Cl)cc2)cc1,1300841,True,O=C(C=CNc1ccccc1)c1cn(-c2ccccc2)nc1-c1ccccc1,CC(CCCC1CCCCC1)C1CC(C2CCCCC2)CC1C1CCCCC1
127049500,Active,,COc1ccc(N/C=C\C(=O)c2cn(-c3ccccc3)nc2-c2ccc(Cl)cc2)cc1,1300841,True,O=C(C=CNc1ccccc1)c1cn(-c2ccccc2)nc1-c1ccccc1,CC(CCCC1CCCCC1)C1CC(C2CCCCC2)CC1C1CCCCC1
127049538,Active,,COc1cc(N/C=C\C(=O)c2cn(-c3ccccc3)nc2-c2ccc(F)cc2)cc(OC)c1OC,1300841,True,O=C(C=CNc1ccccc1)c1cn(-c2ccccc2)nc1-c1ccccc1,CC(CCCC1CCCCC1)C1CC(C2CCCCC2)CC1C1CCCCC1
127049539,Active,,O=C(/C=C\Nc1ccc(F)cc1)c1cn(-c2ccccc2)nc1-c1ccc(Cl)cc1,1300841,True,O=C(C=CNc1ccccc1)c1cn(-c2ccccc2)nc1-c1ccccc1,CC(CCCC1CCCCC1)C1CC(C2CCCCC2)CC1C1CCCCC1
127049540,Active,,O=C(/C=C\Nc1ccc(Cl)cc1)c1cn(-c2ccccc2)nc1-c1ccc(Cl)cc1,1300841,True,O=C(C=CNc1ccccc1)c1cn(-c2ccccc2)nc1-c1ccccc1,CC(CCCC1CCCCC1)C1CC(C2CCCCC2)CC1C1CCCCC1
127049541,Unspecified,,O=C(/C=C\Nc1ccc(C(F)(F)F)cc1)c1cn(-c2ccccc2)nc1-c1ccc(Cl)cc1,1300841,True,O=C(C=CNc1ccccc1)c1cn(-c2ccccc2)nc1-c1ccccc1,CC(CCCC1CCCCC1)C1CC(C2CCCCC2)CC1C1CCCCC1
127049542,Active,,O=C(/C=C\Nc1ccc(O)cc1)c1cn(-c2ccccc2)nc1-c1ccc(Cl)cc1,1300841,True,O=C(C=CNc1ccccc1)c1cn(-c2ccccc2)nc1-c1ccccc1,CC(CCCC1CCCCC1)C1CC(C2CCCCC2)CC1C1CCCCC1
127050137,Active,,O=C(/C=C\Nc1ccc(F)cc1)c1cn(-c2ccccc2)nc1-c1ccccc1,1300841,True,O=C(C=CNc1ccccc1)c1cn(-c2ccccc2)nc1-c1ccccc1,CC(CCCC1CCCCC1)C1CC(C2CCCCC2)CC1C1CCCCC1
127050138,Active,,O=C(/C=C\Nc1ccc(Cl)cc1)c1cn(-c2ccccc2)nc1-c1ccccc1,1300841,True,O=C(C=CNc1ccccc1)c1cn(-c2ccccc2)nc1-c1ccccc1,CC(CCCC1CCCCC1)C1CC(C2CCCCC2)CC1C1CCCCC1
127050139,Unspecified,,O=C(/C=C\Nc1ccc(C(F)(F)F)cc1)c1cn(-c2ccccc2)nc1-c1ccccc1,1300841,True,O=C(C=CNc1ccccc1)c1cn(-c2ccccc2)nc1-c1ccccc1,CC(CCCC1CCCCC1)C1CC(C2CCCCC2)CC1C1CCCCC1
127050477,Active,,COc1cc(N/C=C\C(=O)c2cn(-c3ccccc3)nc2-c2ccccc2)cc(OC)c1OC,1300841,True,O=C(C=CNc1ccccc1)c1cn(-c2ccccc2)nc1-c1ccccc1,CC(CCCC1CCCCC1)C1CC(C2CCCCC2)CC1C1CCCCC1
127050790,Active,,O=C(/C=C\Nc1ccc(F)cc1)c1cn(-c2ccccc2)nc1-c1ccc(F)cc1,1300841,True,O=C(C=CNc1ccccc1)c1cn(-c2ccccc2)nc1-c1ccccc1,CC(CCCC1CCCCC1)C1CC(C2CCCCC2)CC1C1CCCCC1
127050791,Active,,O=C(/C=C\Nc1ccc(Cl)cc1)c1cn(-c2ccccc2)nc1-c1ccc(F)cc1,1300841,True,O=C(C=CNc1ccccc1)c1cn(-c2ccccc2)nc1-c1ccccc1,CC(CCCC1CCCCC1)C1CC(C2CCCCC2)CC1C1CCCCC1
127050792,Unspecified,,O=C(/C=C\Nc1ccc(C(F)(F)F)cc1)c1cn(-c2ccccc2)nc1-c1ccc(F)cc1,1300841,True,O=C(C=CNc1ccccc1)c1cn(-c2ccccc2)nc1-c1ccccc1,CC(CCCC1CCCCC1)C1CC(C2CCCCC2)CC1C1CCCCC1
127050793,Active,,O=C(/C=C\Nc1ccc(O)cc1)c1cn(-c2ccccc2)nc1-c1ccc(F)cc1,1300841,True,O=C(C=CNc1ccccc1)c1cn(-c2ccccc2)nc1-c1ccccc1,CC(CCCC1CCCCC1)C1CC(C2CCCCC2)CC1C1CCCCC1
127050794,Active,,COc1ccc(N/C=C\C(=O)c2cn(-c3ccccc3)nc2-c2ccc(F)cc2)cc1,1300841,True,O=C(C=CNc1ccccc1)c1cn(-c2ccccc2)nc1-c1ccccc1,CC(CCCC1CCCCC1)C1CC(C2CCCCC2)CC1C1CCCCC1
127051687,Active,,O=C(/C=C\Nc1ccc(O)cc1)c1cn(-c2ccccc2)nc1-c1ccccc1,1300841,True,O=C(C=CNc1ccccc1)c1cn(-c2ccccc2)nc1-c1ccccc1,CC(CCCC1CCCCC1)C1CC(C2CCCCC2)CC1C1CCCCC1
