PUBCHEM_CID,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,smiles,AID,match,murcko,gen_murcko
5746,Active,,CO[C@@]12[C@H](COC(N)=O)C3=C(C(=O)C(C)=C(N)C3=O)N1C[C@@H]1N[C@@H]12,1166322,True,O=C1C=CC(=O)C2=C1CC1C3NC3CN21,CC1CCC(C)C2C1CC1C3CC3CC12
3385,Active,,O=c1[nH]cc(F)c(=O)[nH]1,1166322,False,O=c1cc[nH]c(=O)[nH]1,CC1CCCC(C)C1
443939,Active,,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1,1166322,False,O=C1c2ccccc2C(=O)c2cc3c(cc21)CCCC3OC1CCCCO1,CC1C2CCCCC2C(C)C2CC3C(CC4CCCCC4)CCCC3CC12
118716551,Active,,CC1(C)CCC[C@]2(C)O[C@]3(/C=C/c4ccccc4Cl)C=CC12OO3,1166322,False,C(=CC12C=CC3(CCCCC3O1)OO2)c1ccccc1,C1CCC(CCC23CCC4(CCCCC4C2)CC3)CC1
118716602,Active,,CC1(C)CCC[C@]2(C)O[C@]3(/C=C/c4ccc(Cl)c(Cl)c4)C=CC12OO3,1166322,False,C(=CC12C=CC3(CCCCC3O1)OO2)c1ccccc1,C1CCC(CCC23CCC4(CCCCC4C2)CC3)CC1
118716603,Active,,COc1ccccc1/C=C/[C@@]12C=CC3(OO1)C(C)(C)CCC[C@]3(C)O2,1166322,False,C(=CC12C=CC3(CCCCC3O1)OO2)c1ccccc1,C1CCC(CCC23CCC4(CCCCC4C2)CC3)CC1
118716604,Active,,CC1(C)CCC[C@]2(C)O[C@]3(/C=C/c4ccccc4Br)C=CC12OO3,1166322,False,C(=CC12C=CC3(CCCCC3O1)OO2)c1ccccc1,C1CCC(CCC23CCC4(CCCCC4C2)CC3)CC1
118716605,Active,,Cc1ccccc1/C=C/[C@@]12C=CC3(OO1)C(C)(C)CCC[C@]3(C)O2,1166322,False,C(=CC12C=CC3(CCCCC3O1)OO2)c1ccccc1,C1CCC(CCC23CCC4(CCCCC4C2)CC3)CC1
118716606,Active,,COc1ccc(/C=C/[C@@]23C=CC4(OO2)C(C)(C)CCC[C@]4(C)O3)c(OC)c1OC,1166322,False,C(=CC12C=CC3(CCCCC3O1)OO2)c1ccccc1,C1CCC(CCC23CCC4(CCCCC4C2)CC3)CC1
118716607,Active,,COc1ccc(/C=C/[C@@]23C=CC4(OO2)C(C)(C)CCC[C@]4(C)O3)cc1OC,1166322,False,C(=CC12C=CC3(CCCCC3O1)OO2)c1ccccc1,C1CCC(CCC23CCC4(CCCCC4C2)CC3)CC1
118716608,Active,,CC1(C)CCC[C@]2(C)O[C@]3(/C=C/c4cccc5ccccc45)C=CC12OO3,1166322,False,C(=CC12C=CC3(CCCCC3O1)OO2)c1cccc2ccccc12,C1CCC2C(C1)CCCC2CCC12CCC3(CCCCC3C1)CC2
118716609,Active,,CC1(C)CCC[C@]2(C)O[C@]3(/C=C/c4ccccc4F)C=CC12OO3,1166322,False,C(=CC12C=CC3(CCCCC3O1)OO2)c1ccccc1,C1CCC(CCC23CCC4(CCCCC4C2)CC3)CC1
118716610,Active,,CC1(C)CCC[C@]2(C)O[C@]3(/C=C/c4ccccc4[N+](=O)[O-])C=CC12OO3,1166322,False,C(=CC12C=CC3(CCCCC3O1)OO2)c1ccccc1,C1CCC(CCC23CCC4(CCCCC4C2)CC3)CC1
