PUBCHEM_CID,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,smiles,AID,match,murcko,gen_murcko
122181967,Active,,COc1ccc(-c2ccc3nccc(Nc4ccccc4)c3c2)cc1,1235405,False,c1ccc(Nc2ccnc3ccc(-c4ccccc4)cc23)cc1,C1CCC(CC2CCCC3CCC(C4CCCCC4)CC32)CC1
122181968,Active,,Oc1ccc(-c2ccc3nccc(Nc4ccccc4)c3c2)cc1,1235405,False,c1ccc(Nc2ccnc3ccc(-c4ccccc4)cc23)cc1,C1CCC(CC2CCCC3CCC(C4CCCCC4)CC32)CC1
122181969,Active,,O=S(=O)(c1ccccc1)N(c1ccccc1)c1ccnc2ccc(-c3ccc(O)cc3)cc12,1235405,False,O=S(=O)(c1ccccc1)N(c1ccccc1)c1ccnc2ccc(-c3ccccc3)cc12,CC(C)(C1CCCCC1)C(C1CCCCC1)C1CCCC2CCC(C3CCCCC3)CC21
122181970,Active,,Cc1ccc(S(=O)(=O)N(c2ccccc2)c2ccnc3ccc(-c4ccc(O)cc4)cc23)cc1,1235405,False,O=S(=O)(c1ccccc1)N(c1ccccc1)c1ccnc2ccc(-c3ccccc3)cc12,CC(C)(C1CCCCC1)C(C1CCCCC1)C1CCCC2CCC(C3CCCCC3)CC21
122181971,Active,,CC(C)(C)c1ccc(S(=O)(=O)N(c2ccccc2)c2ccnc3ccc(-c4ccc(O)cc4)cc23)cc1,1235405,False,O=S(=O)(c1ccccc1)N(c1ccccc1)c1ccnc2ccc(-c3ccccc3)cc12,CC(C)(C1CCCCC1)C(C1CCCCC1)C1CCCC2CCC(C3CCCCC3)CC21
122181972,Unspecified,,Cc1c(C)c(C)c(S(=O)(=O)N(c2ccccc2)c2ccnc3ccc(-c4ccc(O)cc4)cc23)c(C)c1C,1235405,False,O=S(=O)(c1ccccc1)N(c1ccccc1)c1ccnc2ccc(-c3ccccc3)cc12,CC(C)(C1CCCCC1)C(C1CCCCC1)C1CCCC2CCC(C3CCCCC3)CC21
122181973,Unspecified,,O=S(=O)(c1ccc(Br)cc1)N(c1ccccc1)c1ccnc2ccc(-c3ccc(O)cc3)cc12,1235405,False,O=S(=O)(c1ccccc1)N(c1ccccc1)c1ccnc2ccc(-c3ccccc3)cc12,CC(C)(C1CCCCC1)C(C1CCCCC1)C1CCCC2CCC(C3CCCCC3)CC21
122181974,Unspecified,,O=[N+]([O-])c1ccc(S(=O)(=O)N(c2ccccc2)c2ccnc3ccc(-c4ccc(O)cc4)cc23)cc1,1235405,False,O=S(=O)(c1ccccc1)N(c1ccccc1)c1ccnc2ccc(-c3ccccc3)cc12,CC(C)(C1CCCCC1)C(C1CCCCC1)C1CCCC2CCC(C3CCCCC3)CC21
122182355,Active,,Nc1ccc(S(=O)(=O)N(c2ccccc2)c2ccnc3ccc(-c4ccc(O)cc4)cc23)cc1,1235405,False,O=S(=O)(c1ccccc1)N(c1ccccc1)c1ccnc2ccc(-c3ccccc3)cc12,CC(C)(C1CCCCC1)C(C1CCCCC1)C1CCCC2CCC(C3CCCCC3)CC21
122182356,Unspecified,,CC(=O)Nc1ccc(S(=O)(=O)N(c2ccccc2)c2ccnc3ccc(-c4ccc(O)cc4)cc23)cc1,1235405,False,O=S(=O)(c1ccccc1)N(c1ccccc1)c1ccnc2ccc(-c3ccccc3)cc12,CC(C)(C1CCCCC1)C(C1CCCCC1)C1CCCC2CCC(C3CCCCC3)CC21
122182357,Unspecified,,COc1ccc(S(=O)(=O)N(c2ccccc2)c2ccnc3ccc(-c4ccc(O)cc4)cc23)cc1,1235405,False,O=S(=O)(c1ccccc1)N(c1ccccc1)c1ccnc2ccc(-c3ccccc3)cc12,CC(C)(C1CCCCC1)C(C1CCCCC1)C1CCCC2CCC(C3CCCCC3)CC21
