PUBCHEM_CID,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,smiles,AID,match,murcko,gen_murcko
31703,Inconclusive,,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1,1252550,False,O=C1c2ccccc2C(=O)c2cc3c(cc21)CCCC3OC1CCCCO1,CC1C2CCCCC2C(C)C2CC3C(CC4CCCCC4)CCCC3CC12
122193081,Inconclusive,,CCOC(=O)[C@H]1[C@H](C(=O)OCC)C12C(=O)Nc1ccc(Cl)cc12,1252550,False,O=C1Nc2ccccc2C12CC2,CC1CC2CCCCC2C12CC2
122193082,Inconclusive,,CCOC(=O)[C@H]1[C@H](C(=O)OCC)C12C(=O)Nc1ccc(Br)cc12,1252550,False,O=C1Nc2ccccc2C12CC2,CC1CC2CCCCC2C12CC2
122193083,Inconclusive,,CCOC(=O)[C@H]1[C@H](C(=O)OCC)C12C(=O)Nc1ccc(F)cc12,1252550,False,O=C1Nc2ccccc2C12CC2,CC1CC2CCCCC2C12CC2
122193084,Inconclusive,,CCOC(=O)[C@H]1[C@H](C(=O)OCC)C12C(=O)Nc1ccccc12,1252550,False,O=C1Nc2ccccc2C12CC2,CC1CC2CCCCC2C12CC2
122193085,Inconclusive,,CCOC(=O)[C@H]1[C@H](C(=O)OCC)C12C(=O)Nc1ccc([N+](=O)[O-])cc12,1252550,False,O=C1Nc2ccccc2C12CC2,CC1CC2CCCCC2C12CC2
122193086,Inconclusive,,CCOC(=O)[C@H]1[C@H](C(=O)OCC)C12C(=O)N(C)c1ccccc12,1252550,False,O=C1Nc2ccccc2C12CC2,CC1CC2CCCCC2C12CC2
122193087,Inconclusive,,CCOC(=O)[C@H]1[C@H](C(O)c2ccc(OC)cc2)C12C(=O)Nc1ccccc12,1252550,False,O=C1Nc2ccccc2C12CC2Cc1ccccc1,CC1CC2CCCCC2C12CC2CC1CCCCC1
122193088,Inconclusive,,CCOC(=O)[C@H]1[C@H](C(O)c2ccc([N+](=O)[O-])cc2)C12C(=O)Nc1ccc(Br)cc12,1252550,False,O=C1Nc2ccccc2C12CC2Cc1ccccc1,CC1CC2CCCCC2C12CC2CC1CCCCC1
122193089,Inconclusive,,CCOC(=O)[C@@H]1[C@@H](C(=O)c2ccccc2)C12C(=O)Nc1ccccc12,1252550,False,O=C(c1ccccc1)C1CC12C(=O)Nc1ccccc12,CC(C1CCCCC1)C1CC12C(C)CC1CCCCC12
122194578,Inconclusive,,CCOC(=O)[C@H]1[C@H](C(=O)c2ccc(Cl)cc2)C12C(=O)Nc1ccccc12,1252550,False,O=C(c1ccccc1)C1CC12C(=O)Nc1ccccc12,CC(C1CCCCC1)C1CC12C(C)CC1CCCCC12
122194579,Unspecified,,CCOC(=O)[C@H]1[C@H](C(=O)c2ccccc2)C12C(=O)Nc1ccccc12,1252550,False,O=C(c1ccccc1)C1CC12C(=O)Nc1ccccc12,CC(C1CCCCC1)C1CC12C(C)CC1CCCCC12
122194580,Inconclusive,,CCOC(=O)[C@H]1[C@H](C(=O)c2ccc(OC)cc2)C12C(=O)Nc1ccccc12,1252550,False,O=C(c1ccccc1)C1CC12C(=O)Nc1ccccc12,CC(C1CCCCC1)C1CC12C(C)CC1CCCCC12
122194581,Inconclusive,,CCOC(=O)[C@H]1[C@H](C(=O)c2ccc3ccccc3c2)C12C(=O)Nc1ccccc12,1252550,False,O=C(c1ccc2ccccc2c1)C1CC12C(=O)Nc1ccccc12,CC(C1CCC2CCCCC2C1)C1CC12C(C)CC1CCCCC12
122194582,Inconclusive,,CCOC(=O)[C@H]1[C@H](C(=O)c2ccc([N+](=O)[O-])cc2)C12C(=O)Nc1ccccc12,1252550,False,O=C(c1ccccc1)C1CC12C(=O)Nc1ccccc12,CC(C1CCCCC1)C1CC12C(C)CC1CCCCC12
